1.0,1.0,0.064266376,0.7494869,
0.17523238,0.49024352,0.19895029,0.57102555,
1.0,0.42965245,0.06351293,1.0,
0.8919172,0.16852134,0.077424906,0.1619781,
1.0,0.70681673,0.16176337,0.6334868,
0.7744752,0.36425424,0.1814342,0.23285246,
0.6285718,0.54006124,0.26722467,0.42544731,
0.46571746,1.0,0.3215248,0.27791876,
0.71974254,0.71974254,0.11681467,1.0,
0.5999339,0.3992467,0.28120413,0.5999339,
1.0,0.77842665,0.06993258,1.0,
0.9224455,0.4069235,0.56042945,0.9224455,
0.53971213,0.32140827,0.18788393,0.79002255,
1.0,1.0,0.12703265,1.0,
1.0,0.46977907,0.41505423,0.89299536,
0.7390463,0.34712029,0.17042175,0.7394149,
0.08428228,0.05772605,0.32843074,0.9480858,
0.5341024,0.26226202,0.13354224,0.17237273,
0.66022,0.36126405,0.653944,1.0,
0.720661,0.720661,0.06540709,1.0,
0.9640827,0.07911508,0.063385576,0.33730337,
1.0,0.7435724,0.5177408,1.0,
0.5782372,0.7951909,0.25839671,0.5782372,
0.28974858,0.08895865,0.040176094,0.07866511,
0.38358703,0.42752576,0.19913585,1.0,
0.75542253,0.14057183,0.14706317,1.0,
0.8420291,0.8420291,0.86125165,0.8420291,
1.0,0.94341934,0.07083417,0.94341934,
1.0,1.0,0.13987105,1.0,
0.79182714,0.4362411,0.24228148,1.0,
0.69520426,0.2794883,0.3958696,0.70815897,
0.8864343,0.1769831,0.06024818,0.24454749,
0.80069584,0.7869677,0.034431864,0.8107748,
0.5865374,0.5865374,0.08983897,0.5865374,
1.0,1.0,0.39582258,1.0,
1.0,0.5685339,0.26278424,0.5748163,
0.92666924,0.7136519,0.09215532,0.6743054,
0.97715795,0.76668066,0.14138128,0.8062154,
1.0,0.58102435,0.08863877,1.0,
0.7082019,0.29991657,0.117603436,1.0,
1.0,0.6944165,0.43124098,0.67200917,
1.0,1.0,0.23251879,0.7253106,
0.71974254,0.5321917,0.12847659,0.8285999,
0.83706737,0.898785,0.48318887,0.898785,
0.6992153,0.59882104,0.31359908,0.61958784,
1.0,0.38611975,0.089822926,1.0,
0.5357711,0.09470716,0.096703656,0.5846855,
0.6416988,0.024945334,0.23665448,0.40493703,
1.0,0.08497787,0.08157317,1.0,
1.0,0.1877508,0.0644792,0.5291284,
0.8039465,0.3969747,0.08694265,0.46487647,
0.89379966,0.89379966,0.21578799,0.89379966,
0.7687771,0.31752795,0.3165914,0.5593649,
0.6702965,0.2711813,0.26260796,0.4802339,
0.7140971,0.6275875,0.14389595,1.0,
0.8568172,0.730844,0.17374268,0.76064974,
1.0,0.8837286,0.60012627,1.0,
1.0,1.0,0.93905926,1.0,
1.0,1.0,0.08899359,1.0,
0.9482733,0.16825,0.1983267,0.37030342,
1.0,0.83988196,0.4212641,1.0,
0.50250506,0.31407365,0.31812248,0.32741517,
1.0,1.0,0.1613788,1.0,
1.0,0.8482999,0.43960106,0.9498684,
0.38628462,0.48604333,0.18838619,0.5231283,
0.6777699,0.50910753,0.44642234,0.6202374,
0.712423,0.4556424,0.20110908,0.7507363,
0.8927651,0.4284073,0.33108157,0.45532414,
0.8875952,1.0,0.15802509,0.8875952,
0.7091326,0.30013916,0.19433187,0.7091326,
1.0,0.55358475,0.15469539,1.0,
0.48257062,0.9477283,0.14812325,0.6826756,
0.7630418,0.918231,0.43305826,0.7555099,
0.83988196,0.83988196,0.28383917,0.83988196,
0.21642251,0.2528012,0.11212986,0.20933628,
0.59283125,0.4253738,0.06664218,0.42182422,
1.0,0.41546705,0.07500613,1.0,
1.0,0.654024,0.0570721,0.5792471,
1.0,0.5837598,0.30010268,0.50664616,
0.70543224,0.7015834,0.31380653,0.07474463,
0.78201663,0.78201663,0.08899359,0.78201663,
1.0,1.0,0.48520765,1.0,
0.49774125,0.4612453,0.37377363,0.27952734,
0.6601961,0.4050818,0.30669472,0.37085953,
0.7632121,0.7172904,0.23342809,0.6468652,
1.0,0.872346,0.21848834,0.8550027,
1.0,0.37614214,0.3333566,1.0,
1.0,0.6476722,0.052107546,1.0,
1.0,0.74793255,0.46209785,0.6555629,
0.51231116,0.123813786,0.20731778,0.47126564,
1.0,1.0,1.0,1.0,
0.6175912,0.6175912,0.52418107,0.6175912,
0.75629497,0.8578848,0.40230092,0.6308504,
0.96048903,0.711373,0.7025311,1.0,
1.0,0.30814397,0.16574082,0.9644017,
0.598436,0.2066979,0.09880971,0.59562,
0.6949822,1.0,0.30870172,0.51749575,
0.82339543,0.6197957,0.08655333,0.7078912,
1.0,1.0,0.062981464,1.0,
0.63218266,0.6778311,0.094555244,0.6600183,
1.0,1.0,0.040632654,1.0,
0.34953612,0.8062154,0.1583311,1.0,
1.0,0.13036312,0.10943495,1.0,
0.38601327,0.92107356,0.29695195,0.38601327,
0.58710223,0.58710223,0.06670967,0.6372783,
1.0,1.0,0.14708002,1.0,
0.6894886,1.0,0.17701687,1.0,
0.3239848,0.04909843,0.12875523,0.08568506,
0.37564176,0.28583303,0.37241864,0.427464,
0.9527063,0.31673756,0.30238572,0.6405467,
0.7765933,0.37628898,0.24140011,0.8215939,
1.0,0.640886,0.31824964,0.5169835,
1.0,1.0,0.4162795,1.0,
0.68485457,1.0,0.13418032,1.0,
1.0,1.0,0.39364094,1.0,
0.6415078,1.0,0.13018417,0.57102555,
0.9471529,0.39151388,0.060519405,0.69929045,
1.0,0.45580927,0.09185699,0.73559016,
0.81400865,0.4642673,0.26984352,1.0,
1.0,0.77243465,0.33568633,0.6047706,
0.7246083,0.7246083,0.7246083,0.20411855,
0.5477498,0.5477498,0.03106286,0.048114963,
0.68415356,0.9247277,0.6959866,1.0,
1.0,0.5170989,0.20793027,1.0,
1.0,0.29474744,0.10856207,1.0,
0.4582275,0.3534728,0.07664469,0.47000918,
0.59920394,0.18750286,0.12748219,0.59920394,
0.9313437,0.69023955,0.18697795,0.92302525,
0.24339522,0.23927036,0.23440051,0.43722662,
0.70904887,0.70904887,0.24228148,0.70904887,
0.9354273,0.9354273,0.08467686,0.8560833,
0.64492434,0.47494596,0.068772465,0.505918,
0.73952264,0.37928608,0.44239005,0.56684434,
1.0,0.90535176,0.10840028,1.0,
0.6411052,1.0,0.06602423,1.0,
0.61549467,0.15198608,0.6898736,0.6898736,
0.90652996,1.0,0.31428847,0.38920632,
0.5731969,0.2791866,0.24484718,0.3638758,
0.37105376,0.078908816,0.25615782,0.2924017,
0.818326,0.2782526,0.029466035,0.9622034,
1.0,1.0,0.07456399,1.0,
0.56490254,0.13422753,0.30252996,0.6309879,
0.8774412,0.7340898,0.4632184,0.6470604,
0.08999457,0.39330792,0.16382296,0.84033173,
1.0,0.9372739,0.41555935,1.0,
0.8173826,0.9221479,0.31382412,0.8173826,
0.557219,0.38811365,0.11901457,0.055820897,
1.0,0.9735765,0.10375784,0.9735765,
0.6293549,0.8435063,0.28156292,0.6293549,
1.0,0.6371094,0.4150288,0.8049718,
0.56062067,0.42252567,0.14581963,0.56062067,
0.79182714,0.43457675,0.25816244,1.0,
0.74909234,0.32265878,0.61940587,0.58242565,
0.9482733,0.8815016,0.08136247,0.5280439,
1.0,0.18998933,0.17897497,1.0,
1.0,0.19993281,0.07534308,1.0,
0.79718953,0.8608772,0.20279856,0.7718333,
1.0,1.0,0.124962315,1.0,
0.85018677,0.45109504,0.3215228,1.0,
0.6332666,0.3791449,0.124987796,0.24937883,
0.4684369,0.28621215,0.11830732,0.28063247,
0.7231514,0.7231514,0.5013115,0.5013984,
0.23186412,0.88392514,0.09626746,0.65270644,
0.39839533,0.06537462,0.37147576,0.37326077,
1.0,0.8550619,0.36318037,0.64580077,
1.0,0.58598816,0.2806672,1.0,
0.1645997,0.50754535,0.22271082,0.15931766,
1.0,0.40750602,0.19504261,0.59844667,
1.0,0.86587715,0.1060182,1.0,
0.37616196,0.776836,0.13050707,0.19400367,
1.0,0.93391883,0.027824566,0.4579291,
0.6234484,0.109723344,0.11215118,0.517195,
1.0,0.80302197,0.32883725,1.0,
0.3728012,0.12853971,0.050776523,0.15758722,
0.6878724,0.93718135,0.14100954,1.0,
1.0,0.3987123,0.048093706,0.10891973,
0.7972677,0.7632941,0.20938312,0.7972677,
1.0,1.0,0.14892372,1.0,
1.0,0.37579024,0.65103996,0.39556938,
0.8606458,0.8606458,0.5026364,0.8606458,
1.0,1.0,0.22266987,1.0,
1.0,0.6053552,0.26411122,1.0,
0.9557241,0.60472924,0.12686707,0.6032265,
1.0,0.6426154,0.34673437,1.0,
0.849476,0.4041099,0.11895289,0.064108185,
0.71816176,0.7633665,0.102890015,1.0,
1.0,0.45842105,0.32863373,1.0,
1.0,0.57012,0.3144412,0.43349335,
0.7358647,0.75554115,0.3859394,0.66730636,
1.0,0.27990535,0.49625102,1.0,
0.52225417,0.52225417,0.31079528,1.0,
0.83470756,0.67438036,0.18977867,0.45981616,
0.34593558,0.26297823,0.2887285,0.34593558,
1.0,1.0,0.039159477,1.0,
1.0,1.0,0.4790847,0.8051528,
1.0,0.9644017,0.44768393,1.0,
0.9229087,0.7376356,0.082947716,0.8435806,
1.0,0.43868804,0.3597699,0.43868804,
1.0,1.0,0.3215228,0.3716589,
1.0,0.7209941,0.118905656,0.95826715,
0.5476835,0.2122519,0.457048,0.28666893,
1.0,0.4029981,0.233811,1.0,
1.0,0.64836276,0.10810661,0.69749117,
0.7183397,0.6748361,0.50791216,0.7183397,
0.7534927,0.8853454,0.4485431,0.6246738,
0.752772,0.66598135,0.30554628,0.95550215,
1.0,1.0,0.35924435,1.0,
0.8658526,0.64629126,0.39302582,0.86601603,
1.0,0.40845066,0.050738007,0.69261545,
0.7488204,0.43205208,0.30981347,0.48655102,
0.4591804,0.737153,0.2833224,0.77158433,
0.55666083,0.21503654,0.2549538,0.5569585,
0.67467993,0.9622034,0.083597235,0.59051687,
1.0,1.0,0.24628152,0.521579,
0.9238241,0.97237694,0.33946335,0.92107356,
0.70626867,0.6919221,0.23502342,0.26664498,
0.48510435,0.68656486,0.4709303,0.52570987,
1.0,0.67318517,0.60741013,0.97229207,
0.42137182,0.80748314,0.16960931,0.9216731,
0.64811724,0.589339,0.3061531,0.36034486,
1.0,1.0,0.1257012,0.9471529,
0.8317586,0.55919826,0.53247607,0.5183528,
1.0,0.6868006,0.057633523,1.0,
0.82649815,0.24773619,0.14600869,0.7970044,
1.0,0.7246983,0.21449147,0.6469175,
1.0,0.48782822,0.31735247,0.7476343,
0.51802295,0.7135667,0.34659073,0.59621304,
0.7538437,0.49821725,0.5061102,0.5037474,
1.0,0.4766532,0.21801463,1.0,
1.0,1.0,0.16463253,1.0,
0.5363832,0.6125895,0.29006112,0.43642995,
0.53410184,0.097738355,0.15119855,0.55105275,
0.34735712,0.3265118,0.24564788,0.385502,
0.91021705,0.3526041,0.41209853,1.0,
0.555906,0.3632025,0.041076757,0.29489413,
0.2773371,0.11010674,0.29384232,0.20671512,
0.48777014,0.4747555,0.33173367,0.37333682,
1.0,0.38454348,0.1981143,0.869893,
0.50434816,0.3260072,0.24191745,0.3224048,
1.0,0.5849326,0.270521,1.0,
0.9238241,0.87698334,0.12484067,0.8367934,
0.8746401,0.24851947,0.2443924,0.8746401,
0.6322244,0.73822886,0.120843194,0.6034432,
0.54066044,0.54066044,0.47274876,0.43116382,
1.0,0.1600354,0.061871663,0.2341206,
0.86354446,0.51760143,0.54961735,0.8836624,
0.7630139,0.86744994,0.13676602,0.6048107,
0.53842515,0.53842515,0.45228404,0.45228404,
1.0,0.897367,0.07448052,0.683099,
0.7678146,0.45589328,0.026546434,1.0,
0.79182714,0.79182714,0.7912855,0.8420291,
0.97715795,0.4551364,0.44422725,0.37896046,
1.0,1.0,0.24350372,0.4212615,
1.0,0.8420291,0.23240474,1.0,
0.56987023,0.79002255,0.37402025,0.5385511,
0.7519827,0.9596984,0.36744907,0.7519827,
0.93905926,0.45221558,0.26722154,0.93905926,
0.6356614,0.73579013,0.3108531,0.67725104,
0.38317767,0.738309,0.08899359,0.39800772,
1.0,0.54870695,0.30442056,1.0,
0.7951909,1.0,0.30217323,1.0,
0.8091199,0.7874582,0.3718498,0.7874582,
0.92410785,0.33790803,0.2375147,0.97715795,
1.0,1.0,0.07511121,1.0,
1.0,0.9644017,0.3523867,0.42435962,
1.0,0.34906924,0.22766861,0.76795715,
1.0,0.6533253,0.18146501,0.6533253,
0.8639429,0.9264515,0.1928057,0.9264515,
0.67130154,0.49301004,0.14391355,0.67130154,
1.0,0.5980864,0.2593276,0.8410677,
0.80758774,0.8029592,0.21689555,0.8029592,
1.0,1.0,1.0,0.69537145,
1.0,0.8915187,0.26680684,1.0,
0.33651108,0.2655662,0.016198492,0.51331246,
1.0,0.8605363,0.13621329,0.713929,
0.78348476,0.3567222,0.11010998,0.55870503,
1.0,0.91403276,0.12818244,1.0,
1.0,1.0,0.11485647,1.0,
0.32330638,0.79513836,0.24537022,0.3309038,
0.5880747,0.18703094,0.12368116,0.5880747,
0.781663,0.91264224,0.062007297,0.86471087,
1.0,0.6818789,0.06957211,0.6818789,
0.92953724,1.0,0.08484771,1.0,
1.0,1.0,0.51637596,0.502077,
0.41697812,0.11291418,0.3812578,0.45156795,
0.3258296,0.31934318,0.23314963,0.3258296,
0.9781416,1.0,0.107502334,0.90652996,
0.687975,0.78974634,0.4097327,0.44696492,
1.0,1.0,0.09395316,0.7246083,
0.93905926,1.0,0.1346886,1.0,
0.6198295,0.44176036,0.45349437,0.6198295,
1.0,1.0,0.13540566,1.0,
0.85020113,0.41049823,0.35411078,0.564743,
0.782196,0.782196,0.057205662,0.7772085,
0.44035923,0.3839391,0.23469207,1.0,
0.8471774,0.4641388,0.2866119,0.9644017,
0.81367475,0.7155358,0.20436795,0.73767054,
1.0,1.0,0.058916353,1.0,
0.92205435,0.92205435,0.3487075,0.6727486,
0.42730966,0.17537998,0.16228303,0.36966407,
0.6344625,0.7000278,0.25631374,0.7000278,
0.75729793,0.8053029,0.30159026,0.72705436,
0.7574249,0.2560858,0.12538588,0.5902777,
1.0,0.89823145,0.33107337,0.81923294,
1.0,0.68485457,0.47370404,0.68485457,
0.90628153,0.43083578,0.30360714,0.78976536,
0.82264245,0.75632346,0.42489827,0.7107672,
0.33946627,0.3184987,0.23931964,0.82430875,
1.0,1.0,0.19668639,1.0,
0.7421747,0.7998079,0.23222941,0.6593429,
1.0,1.0,0.27741244,0.55885786,
1.0,0.21600127,0.3243521,0.21236904,
0.25408784,0.09482132,0.2938347,0.6173415,
1.0,0.53522116,0.20499279,1.0,
0.85448426,0.5657737,0.0956707,0.85448426,
0.91199434,0.39363635,0.4459982,0.3984848,
0.6149021,0.43034482,0.115445115,0.7495365,
1.0,0.37021282,0.5585481,0.6611695,
1.0,0.7781904,0.079081,0.5237024,
0.60350716,0.78540426,0.2674414,0.70976126,
0.41790652,0.54475087,0.21310113,0.32228488,
0.58598816,0.3308962,0.34196785,0.39776975,
0.62789994,0.7331756,0.33479327,0.62789994,
1.0,0.5228717,0.06345519,1.0,
0.7171909,0.573034,0.09955031,0.71768075,
0.57792324,0.21455513,0.04764491,0.57792324,
0.73154026,0.5171257,0.32207668,0.8037176,
1.0,0.9052996,0.4157033,0.83604336,
0.49212864,0.12868124,0.1350034,1.0,
1.0,1.0,0.07410755,1.0,
0.9082849,0.34316364,0.116664834,0.8163707,
1.0,1.0,0.07410755,0.82389647,
1.0,0.26426497,0.08869052,1.0,
0.89705265,0.52808136,0.3794424,0.89705265,
1.0,0.20629573,0.270521,0.52145064,
1.0,0.39256328,0.11888321,1.0,
1.0,1.0,0.16269907,1.0,
1.0,1.0,0.07410755,1.0,
0.516367,0.49738753,0.26996878,0.49729353,
0.33539537,0.11434492,0.41566524,0.37482002,
0.7094575,0.60949093,0.07969561,0.43866378,
1.0,0.6176106,0.49269867,0.6853226,
1.0,1.0,0.046744272,1.0,
0.6834106,0.6834106,0.12847659,0.6834106,
1.0,0.64029133,0.18100184,0.5663901,
0.42305264,0.6315353,0.40216583,0.40216583,
0.8528,0.30354398,0.20713578,0.7452368,
1.0,0.60895175,0.36612526,0.86067194,
0.8214387,0.74290615,0.06175076,1.0,
0.6341733,0.042457063,0.23771505,0.5466511,
1.0,0.87806714,0.3152799,0.87806714,
0.7049555,0.6156714,0.23217523,0.59134173,
1.0,1.0,0.15925083,1.0,
0.074362814,0.047883667,0.08325053,0.049221758,
1.0,0.5134628,0.18730871,0.22647382,
0.60523987,0.5687337,0.08179938,0.4560211,
0.16304263,0.11816226,0.12268569,0.16861922,
1.0,0.96149576,0.110373266,0.728938,
1.0,1.0,1.0,1.0,
0.5927476,0.91084576,0.11529372,0.731631,
0.8560081,0.7822861,0.71348006,0.8026755,
1.0,0.5445827,1.0,1.0,
0.44637537,1.0,1.0,1.0,
0.61241186,0.90032554,0.09997222,0.62627405,
1.0,0.22617711,0.763088,0.24373156,
0.72514904,1.0,0.49770224,1.0,
0.5601083,0.38488638,0.23940386,0.73823595,
0.39717337,0.45556995,0.21643578,0.45556995,
0.68022746,0.5832096,0.30305657,0.6488457,
1.0,0.40976512,0.05400654,1.0,
1.0,1.0,0.1074723,0.34357658,
1.0,1.0,0.10245725,1.0,
0.90992707,0.92238283,0.23745283,0.92238283,
1.0,0.6400204,0.16838431,1.0,
1.0,0.7845505,0.03438581,0.7956463,
1.0,0.25834188,0.13137169,0.5253321,
0.5523324,1.0,0.5171175,1.0,
0.91202056,0.45285684,0.19783093,0.91202056,
1.0,0.046928216,0.08377345,0.8797065,
0.34353843,0.31423828,0.27116084,0.2873589,
0.9156072,0.39923507,0.07519781,1.0,
0.5053483,0.25354186,0.13923718,0.38655776,
0.5525629,0.5525629,0.26996878,1.0,
0.45204163,0.70984375,0.40845066,0.4283048,
0.8402829,0.3944787,0.05855055,0.3861281,
0.8300517,0.18876648,0.1994312,0.8300517,
0.5633942,0.19664593,0.29736927,0.34330952,
0.3812931,0.45715028,0.08511954,0.3812931,
0.40517253,0.40517253,0.3227366,0.39250392,
1.0,1.0,0.96476865,1.0,
0.6478573,0.6610559,0.19902197,0.674393,
0.61313975,0.61313975,0.21765687,0.61313975,
0.32144597,0.2514302,0.041645274,0.14627764,
0.5678304,0.40775952,0.4527142,0.79557544,
0.63341445,1.0,1.0,1.0,
0.82389647,1.0,0.07410755,1.0,
0.5302812,0.6094638,0.04636513,0.23400512,
0.61241186,0.35894498,0.1220824,0.6594714,
0.3513801,0.44343877,0.25246587,0.18297406,
0.8833975,0.94039553,0.050538044,0.8833975,
1.0,0.19895631,0.19895631,0.5548791,
0.0670538,0.27141896,0.8087662,0.14678301,
0.9138036,0.5498727,0.4656658,0.6724019,
0.080732614,0.043316536,0.072441734,0.053482547,
1.0,1.0,0.3794121,1.0,
0.44003344,0.057700492,0.03232845,1.0,
1.0,1.0,0.45200914,1.0,
1.0,1.0,0.30425826,1.0,
1.0,0.7246083,0.082834385,0.7246083,
1.0,0.45002145,0.065496504,0.4034325,
1.0,0.85319346,0.377229,0.93249226,
0.5959758,0.6446664,0.16028076,0.2902274,
1.0,1.0,0.109877564,1.0,
0.5875178,0.5037423,0.52801746,0.69687617,
0.6371231,0.7023874,0.2866008,0.6447887,
0.7986699,0.6944222,0.16396229,0.7317805,
0.60063845,1.0,0.22054914,1.0,
1.0,1.0,0.3024412,1.0,
0.24001916,0.6366807,0.14199315,0.5463829,
0.3433986,0.35693985,0.36207092,0.57843536,
0.68223643,0.2966515,0.018834362,0.43403718,
0.79677606,0.8437226,0.10376992,0.41060427,
1.0,1.0,0.299075,1.0,
0.97715795,0.97715795,0.54376495,0.92410785,
0.721216,0.056545995,0.090896994,1.0,
0.39691913,0.29931358,0.34895363,0.5220561,
1.0,0.6105758,0.2514826,0.7151348,
0.4185336,0.4152071,0.08421685,0.40538383,
1.0,0.6204029,0.098099574,0.5549552,
0.5030895,0.65658873,0.42073986,0.5030895,
0.8201917,0.73864734,0.43127838,0.44736606,
0.8860586,0.061254356,0.8251179,0.8860586,
0.5642881,0.6589458,0.23469207,0.5642881,
0.57891995,0.45063612,0.09351409,0.21324983,
1.0,0.7791192,0.25751367,0.88123995,
1.0,1.0,0.07410755,1.0,
1.0,0.53031623,0.20886056,1.0,
0.7351799,0.7969684,0.32239276,0.7351799,
0.4354046,0.30324388,0.03540792,0.23901251,
1.0,1.0,0.15202464,0.7532238,
0.72625446,0.40502945,0.3305188,0.8451755,
0.7181889,0.7976221,0.22960754,0.73475516,
0.82030505,0.08075746,0.18259786,0.11944934,
0.559151,1.0,0.35302585,0.559151,
0.7297168,0.3603526,0.323057,0.61297166,
0.71608007,0.31490254,0.24412939,1.0,
1.0,0.7795198,0.94053406,0.72907734,
0.88917196,0.4976422,0.2841573,0.8070123,
0.7116649,0.5374721,0.29036027,0.5835194,
0.75746757,0.4264446,0.45924014,0.56263316,
1.0,1.0,0.23016472,1.0,
0.48024163,0.453851,0.21491311,0.5017426,
0.9238241,1.0,0.4517361,0.9238241,
0.90959823,0.7690026,0.29816517,0.65410924,
1.0,1.0,0.20617118,1.0,
0.1289221,0.31962636,0.12782234,0.4142058,
0.63492876,0.3788913,0.18973327,0.6378591,
0.71711177,0.71711177,0.1244881,0.8262603,
0.9471529,0.8188004,0.27286243,0.9315761,
0.3562365,0.36578074,0.28285027,0.5960129,
0.43897623,0.36502287,0.08482716,0.25498238,
0.6952962,0.46141985,0.06954927,0.6263945,
1.0,0.5465896,0.07373492,0.85886085,
0.72867763,0.66853034,0.3215228,0.4566886,
0.6628488,0.07825988,0.04928376,0.7872254,
1.0,1.0,0.082440466,1.0,
1.0,0.17182459,0.27590606,0.38150388,
1.0,0.78689927,0.4121631,1.0,
0.68197274,0.72629505,0.21843746,0.68197274,
0.75575817,0.6326174,0.09623301,0.80275476,
0.8511672,0.5798622,0.31476185,0.8511672,
0.8942573,0.74727166,0.32661417,1.0,
1.0,1.0,0.065568395,1.0,
1.0,1.0,0.10840028,1.0,
0.93702674,0.5331093,0.2231107,0.87158644,
0.84061915,0.7961508,0.10994472,0.8051528,
0.7876978,0.36225548,0.15670644,0.7876978,
1.0,0.47850797,0.50082386,1.0,
0.7141942,0.9605886,0.09260706,0.91855735,
0.5150564,0.34207913,0.101816654,0.29892924,
0.53325576,0.53325576,0.40181088,0.55508816,
0.8570135,0.72668076,0.0785492,0.5019997,
0.6426154,0.51483756,0.119646646,0.74290615,
0.93347347,0.7304808,0.056469496,0.93347347,
1.0,0.5622733,0.33442372,1.0,
0.9102707,0.043016493,0.037440963,0.44175628,
0.7359736,0.1562902,0.129306,0.7359736,
0.4267239,0.16808897,0.08456228,0.4267239,
1.0,0.5294266,0.32510146,0.81846666,
0.95550215,0.54348254,0.59420115,0.73207843,
0.4641149,0.4809012,0.4343295,0.49773753,
1.0,0.6789076,0.30026582,0.6735464,
0.52296466,0.55333215,0.18112057,0.25314397,
0.81562847,0.23326282,0.548638,0.35551265,
0.6557572,0.6735464,0.33530083,1.0,
0.85181713,0.8068143,0.20083338,0.85181713,
0.826746,1.0,0.19016795,0.85886085,
0.78793037,0.91084576,0.17077912,0.4672446,
0.25839207,0.087361075,0.21898128,0.30905178,
1.0,0.13736378,0.22025496,0.31607586,
0.8614747,0.80608433,0.68082947,0.7969684,
0.99224776,0.49058047,0.05393676,0.46899125,
0.45902142,1.0,0.12510292,0.58499163,
0.39050037,0.26689792,0.09961478,0.39050037,
0.5878539,0.7132037,0.1125344,0.5878539,
0.83867157,0.6716867,0.7135614,0.87740123,
1.0,1.0,0.09013667,0.35680076,
1.0,0.7350974,0.40862077,0.78013045,
1.0,0.9137888,0.42125094,0.35839564,
1.0,0.95550215,0.3793485,0.91202056,
0.36665398,0.9622034,0.09357588,0.4897902,
0.7409704,0.469168,0.38822308,0.7337078,
0.7129995,0.112237796,0.6419657,0.9238241,
0.6455145,0.29573962,0.36612993,0.8866752,
1.0,0.6252241,0.07930572,0.65418303,
1.0,0.6854909,0.5970754,0.39813757,
0.5658825,0.38868973,0.12125502,0.763993,
0.6150185,0.5560599,0.5781017,0.55807364,
0.7951909,0.50401586,0.49735323,1.0,
1.0,0.32952976,0.05044013,0.71682894,
1.0,0.6326735,0.11225423,0.6796141,
0.7491973,0.5203053,0.14008428,0.7491973,
0.35644597,0.37003648,0.4132246,0.7329424,
1.0,0.6934956,0.76682633,0.72662085,
0.93842024,0.89227915,0.3627508,0.7885393,
1.0,0.3579874,0.24413039,0.66865456,
1.0,0.82389647,0.049939506,0.82389647,
0.7246083,0.114177465,0.0744679,0.20448564,
1.0,0.60054094,0.07076436,1.0,
1.0,0.4780182,0.48124838,0.8010653,
0.9158013,0.120831504,0.17724507,0.73538125,
0.64127,0.56033,0.1132489,0.16543514,
0.8437226,1.0,0.044964496,0.75533694,
0.77842665,0.29255396,0.34612235,0.61963826,
0.86778414,0.5203053,0.2487165,0.5203053,
1.0,1.0,0.09924255,1.0,
0.7125748,0.63796204,0.23138735,0.7419535,
1.0,0.19482328,0.41501042,1.0,
1.0,1.0,0.19209209,1.0,
1.0,0.66538036,0.44214475,0.29455516,
0.20712827,0.4373017,0.114311084,1.0,
0.8065144,0.33255464,0.27991253,0.5301193,
0.82273465,0.5050912,0.13686585,0.82273465,
1.0,0.586748,0.42242482,0.8060835,
0.83480465,0.6849874,0.08714995,0.5333319,
1.0,0.49621004,0.07123106,1.0,
0.5320903,0.7050855,0.06093122,0.40285024,
0.62326455,0.6294623,0.063364126,0.5979713,
0.75804067,0.75804067,0.18647556,0.67114216,
0.8417527,0.24784204,0.19668446,0.41605416,
1.0,0.7027851,0.53723985,0.7868235,
0.2830894,0.17122416,0.09431586,0.6056998,
0.2894724,0.36668986,0.406072,0.13796137,
1.0,0.41349262,0.5090216,0.8281894,
0.6960859,0.49379858,0.45237523,0.46007437,
1.0,1.0,0.24387604,1.0,
